마데이라_제도	포르투갈	country	 << _sbj_ >> 는 북대서양에 위치한  << _obj_ >> 령의 해외 섬이다.
마데이라_제도	포르투갈	country	 << _obj_ >> 의 축구 선수 크리스티아누 호날두가  << _sbj_ >> 에서 태어났다.
칼미크_공화국	러시아	country	 << _sbj_ >> 은  << _obj_ >> 의 공화국이다.
세일럼_(매사추세츠_주)	미국	country	 << _sbj_ >> 은  << _obj_ >>  매사추세츠 주의 도시이다.
켄터키_주	미국	country	 << _sbj_ >> 는  << _obj_ >>  중동부의 주이다.
숨바와_섬	인도네시아	country	 << _sbj_ >> 은  << _obj_ >> 의 소순다 열도 가운데 한 섬이다.
기아자동차	대한민국	country	 << _sbj_ >>  주식회사는  << _obj_ >> 의 자동차 회사이다.
런던	영국	country	 << _sbj_ >> 은 잉글랜드와  << _obj_ >> 의 수도이다.
런던	영국	country	 << _sbj_ >> 의 공식적인 인구는 8,174,100만 명으로  << _obj_ >>  인구의 12.5%를 차지하고있는 유럽에서 가장 인구가 많은 지방 자치제이다.
스트랫퍼드_(런던)	영국	country	 << _sbj_ >> 는  << _obj_ >>  런던의 지역 중 하나이다.
카이저슬라우테른	독일	country	 << _sbj_ >>  은  << _obj_ >>  라인란트팔츠 주에 있는 도시이다.
라인란트팔츠_주	독일	country	 << _sbj_ >> 는  << _obj_ >> 의 16개 연방주의 하나이다.
뉴욕	미국	country	 << _sbj_ >> 은  << _obj_ >>  북동부, 뉴욕 주의 남쪽 끝에 있는 도시이다.
뉴욕	미국	country	 << _sbj_ >> 은  << _obj_ >> 에서 가장 인구가 많은 도시로, 세계에서 가장 인구가 많은 대도시 중 하나이다.
뉴욕	미국	country	또한,  << _sbj_ >> 은  << _obj_ >> 에서 인구 밀도가 가장 높은 도시 중 하나이다.
뉴욕	미국	country	 << _sbj_ >> 은 1789년부터 1791년까지  << _obj_ >> 의 공식적인 수도였다.
샌프란시스코	미국	country	산프란시스코 또는  << _sbj_ >> 는  << _obj_ >>  캘리포니아 주 중부의 서해안에 있는 상공업 도시로 미국에서 14번째로 큰 도시이며 캘리포니아 주에서 4번째로 큰 도시이다.
샌프란시스코	미국	country	 << _sbj_ >> 는 또한  << _obj_ >>  대도시 중에 뉴욕에 이어 2번째로 과밀한 도시이다.
밴트리	아일랜드	country	 << _sbj_ >> 는  << _obj_ >>  코크 주의 도시이다.
울란바토르	몽골	country	 << _sbj_ >> 는  << _obj_ >> 의 수도이다.
울란바토르	몽골	country	' << _sbj_ >> '라는 표기는  << _obj_ >> 어가 아닌 러시아어에서 유래된 표기이다.
노르트라인베스트팔렌_주	독일	country	 << _sbj_ >> 는  << _obj_ >>  북서쪽에 있는 주이다.
에센	독일	country	 << _sbj_ >> 은  << _obj_ >>  노르트라인베스트팔렌 주의 도시로, 인구는 2010년 기준 약 57만명이다.
여주시	대한민국	country	 << _sbj_ >> 는  << _obj_ >>  경기도 동남부에 있는 시이다.
뉴햄프셔_주	미국	country	 << _sbj_ >> 는 뉴잉글랜드 북부에 있는  << _obj_ >> 의 주이다.
우스터_(매사추세츠_주)	미국	country	 << _sbj_ >> 는  << _obj_ >>  동북부 매사추세츠 주에 있는 도시이다.
신시내티	미국	country	 << _sbj_ >> 는  << _obj_ >>  오하이오 주 남서부에 있는 도시이다.
인천광역시	대한민국	country	 << _sbj_ >> 는  << _obj_ >> 의 북서부 해안에 있는 광역시이다.
강화군	대한민국	country	 << _sbj_ >> 은  << _obj_ >>  인천광역시에 소속된 군이다.
버지니아_주	미국	country	 << _sbj_ >> 는  << _obj_ >> 의 주이다.
나이로비	케냐	country	 << _sbj_ >> 는  << _obj_ >> 의 수도이다.
세리에_A	이탈리아	country	 << _sbj_ >> 는  << _obj_ >> 의 프로축구 1부 리그를 가리키는 말이다.
세리에_A	이탈리아	country	현재는 텔레콤  << _obj_ >>  모바일이 타이틀 스폰서로  << _sbj_ >>  TIM로 부르기도 한다.
상미겔_섬	포르투갈	country	 << _sbj_ >> 은  << _obj_ >> 의 아조레스 제도에 있는 섬으로, 아조레스 제도에서 가장 큰 섬이다.
론알프	프랑스	country	 << _sbj_ >> 는  << _obj_ >> 의 레지옹 중 하나이다.
루아르_주	프랑스	country	 << _sbj_ >> 는  << _obj_ >>  동중부에 위치한 주로, 주도는 생테티엔이며 인구는 740,668명, 면적은 4,781㎢, 인구밀도는 154.9명/㎢이다.
에손_주	프랑스	country	 << _sbj_ >> 는  << _obj_ >>  일드프랑스 레지옹에 있는 데파르트망으로, 주도는 에브리이며 인구는 1,201,994명, 면적은 1,804㎢, 인구밀도는 666.3명/㎢이다.
아소르스_제도	포르투갈	country	 << _sbj_ >>  또는 아조레스 제도는  << _obj_ >> 령의 해외 섬이다.
일드프랑스	프랑스	country	 << _sbj_ >> 는  << _obj_ >> 의 레지옹 중 하나이다.
노르파드칼레	프랑스	country	 << _sbj_ >> 는  << _obj_ >> 의 북쪽 끝 벨기에와의 국경에 있는 레지옹이다.
노르_주	프랑스	country	 << _sbj_ >> 는  << _obj_ >>  최북단에 위치한 주로, 주도는 릴이며 인구는 2,565,257명, 면적은 5,743㎢, 인구밀도는 446.7명/㎢이다.
토론토	캐나다	country	 << _sbj_ >> 는  << _obj_ >> 에서 가장 큰 도시이며, 북아메리카에서 4번째로 큰 도시이다.
할리우드	미국	country	 << _sbj_ >> 는  << _obj_ >>  캘리포니아 주 로스앤젤레스의 한 구역으로, 로스앤젤레스 중심가의 북서쪽에 위치해 있다.
할리우드	미국	country	수많은 영화들이 제작되고, 그로 인해 많은 유명배우들이 등장한 곳으로 유명하여,  << _sbj_ >> 라는 명칭은  << _obj_ >> 의 영화와 텔레비전계를 대표하는 대명사로도 쓰이고 있다.
할리우드	미국	country	그로만즈 차이니즈 극장등의  << _sbj_ >> 의 역사적인 영화관에서는 현재 많은  << _obj_ >>  영화들이 첫상영되기도하고, 아카데미 시상식이 열리곤 한다.
할리우드	미국	country	 << _sbj_ >> 는 1900년대초에는 인구 500명의 작은 농촌에 불과했으나, 1910년 로스앤젤레스로 합병되었고, 그 후  << _obj_ >>  동부의 뉴욕과 뉴저지일대에서 번성하였던 영화산업이 캘리포니아의 좋은 날씨와 밝은 햇빛이 영화촬영에 유리하다고 판단, 할리우드로 옮기기 시작하면서 발전하기 시작해, 20세기의 영화산업을 대표하는 곳이 되어 지금에 이르렀다.
신안군	대한민국	country	 << _sbj_ >> 은  << _obj_ >>  전라남도 서해상 다도해의 군이다.
모스크바	러시아	country	 << _sbj_ >> 는  << _obj_ >> 의 수도이다.
모스크바	러시아	country	 << _sbj_ >> 는  << _obj_ >>  최대의 공업도시로 전 공업 생산의 반 이상이 기계제조이다.
모스크바	러시아	country	 << _sbj_ >> 는  << _obj_ >>  최대의 철도·도로·항공교통의 중심지이고, 학술 문화의 중심지이며, 러시아 과학아카데미를 비롯한 여러 부문의 아카데미, 모스크바 대학교, 여러 연구소, 도서관, 박물관, 미술관, 극장 등이 많다.
하라레	짐바브웨	country	 << _sbj_ >>  는  << _obj_ >> 의 수도이다.
하라레	짐바브웨	country	 << _sbj_ >> 는 도시의 대략 5km 북쪽에 위치한,  << _obj_ >> 에서 가장 크고 고등 교육의 가장 완벽한 시설인 짐바브웨 대학교의 소재지이다.
송파구	대한민국	country	 << _sbj_ >> 는  << _obj_ >>  서울특별시의 남동부에 있는 자치구이다.
루이지애나_주	미국	country	 << _sbj_ >> 는  << _obj_ >>  남부의 주이다.
괴산군	대한민국	country	 << _sbj_ >> 은  << _obj_ >>  충청북도 중북부에 있는 군이다.
자와틍아_주	인도네시아	country	 << _sbj_ >> 는  << _obj_ >> 의 주 가운데 하나로, 자와 섬에 위치하고 있다.
아칸소_주	미국	country	 << _sbj_ >>  는  << _obj_ >>  남부의 주이다.
네바다_주	미국	country	 << _sbj_ >> 는  << _obj_ >>  서부에 있는 주이다.
네바다_주	미국	country	 << _sbj_ >> 는  << _obj_ >> 에서 가장 빨리 발전하고 있는 주이다.
LG전자	대한민국	country	 << _sbj_ >>  는  << _obj_ >> 에 본사를 둔 전자 제품을 생산하는 다국적 기업으로, LG 그룹의 대표 계열사이다.
JTBC	대한민국	country	 << _sbj_ >> 는 유료 플랫폼으로 방송하는  << _obj_ >> 의 종합편성채널 사업자이자, 종합편성채널이다.
파리_(프랑스)	프랑스	country	 << _sbj_ >> 는  << _obj_ >> 의 수도로, 프랑스 북부 일드프랑스 지방의 중앙에 있다.
부산광역시	대한민국	country	 << _sbj_ >> 는  << _obj_ >>  동남부 해안에 있는 광역시이다.
기장군	대한민국	country	 << _sbj_ >> 은  << _obj_ >>  부산광역시 동북부에 있는 군이다.
화성시	대한민국	country	 << _sbj_ >> 는  << _obj_ >>  경기도 서남부에 있는 시이다.
발루치스탄_주	파키스탄	country	 << _sbj_ >> 는  << _obj_ >>  남서부 지역에 있는 주로 주도는 퀘타이다.
뉴욕_주	미국	country	 << _sbj_ >> 는  << _obj_ >>  북동부에 자리한 주이다.
뉴욕_주	미국	country	뉴욕은  << _sbj_ >> 에서, 그리고  << _obj_ >> 에서 가장 큰 도시인데, 미국으로의 이주사에서 관문 역할을 했고, 재정·문화·교통·제조의 중심지로 널리 알려져 있다.
인디애나_주	미국	country	 << _sbj_ >> 는  << _obj_ >>  동부 오대호 남쪽에 있는 주이다.
아이오와_주	미국	country	 << _sbj_ >> 는  << _obj_ >>  중서부에 있는 주이다.
세인트루이스	미국	country	 << _sbj_ >> 는  << _obj_ >>  미주리 주 중동부에 있는 독립시이다.
미주리_주	미국	country	 << _sbj_ >> 는  << _obj_ >>  중부에 있는 주이다.
위스콘신_주	미국	country	 << _sbj_ >> 는  << _obj_ >>  중북부의 주로, 주도는 매디슨이다.
피츠버그	미국	country	 << _sbj_ >> 는  << _obj_ >>  펜실베이니아 주에서 두 번째로 큰 도시이다.
펜실베이니아_주	미국	country	 << _sbj_ >> 는  << _obj_ >>  북동부의 주이다.
디트로이트	미국	country	 << _sbj_ >> 은  << _obj_ >>  미시간 주에서 가장 큰 도시이자 미시간 주 남동단 웨인 군의 중심 소재지이다.
디트로이트	미국	country	 << _sbj_ >> 는  << _obj_ >>  중서부 지역 디트로이트 강을 낀 주요 항구도시이며, 캐나다 남부 온타리오 주 윈저의 북쪽에 위치한 유일한 미국의 주요 도시이다.
디트로이트	미국	country	 << _sbj_ >> 는 세계의 전통적인 자동차 중심지로 유명하며  << _obj_ >>  자동차 산업의 환유 로 일컫어질 뿐만 아니라, 대중음악의 주요 원천지로 "자동차 도시"와 "모타운"이란 두개의 친근한 별명을 가진다.
디트로이트	미국	country	2013년 기준으로  << _sbj_ >> 의 인구는 681,090명으로,  << _obj_ >> 에서 18번째로 인구가 많은 도시이다.
로드아일랜드_주	미국	country	 << _sbj_ >> 은  << _obj_ >> 에서 가장 작은 주이다.
덴버	미국	country	 << _sbj_ >>  는  << _obj_ >>  콜로라도 주 중부에 있는 도시로, 콜로라도 주의 주도이다.
오하이오_주	미국	country	 << _sbj_ >> 는  << _obj_ >>  북동부의 주이다.
미시간_주	미국	country	 << _sbj_ >> 는  << _obj_ >> 의 주이다.
콜로라도_주	미국	country	 << _sbj_ >> 는  << _obj_ >>  서부의 주이다.
시카고	미국	country	 << _sbj_ >> 는  << _obj_ >>  일리노이 주 소속의 도시이며, 미국 중서부에서 가장 많은 270만 명의 인구가 거주하고 있다.
시카고	미국	country	인디애나와 위스콘신 주를 이어주는  << _sbj_ >> 의 광역 도시권은 980만 명이 거주하고 있는 것으로 추산되며 이는  << _obj_ >> 에서 뉴욕과 로스앤젤레스에 이어 세 번째로 큰 도시권 규모이다.
볼티모어	미국	country	 << _sbj_ >> 는  << _obj_ >>  메릴랜드 주의 독립시이며, 패텁스코 강 하류에 위치해 있다.
메릴랜드_주	미국	country	 << _sbj_ >> 는  << _obj_ >>  동부 대서양 연안의 주이다.
메릴랜드_주	미국	country	 << _obj_ >>  해군사관학교가  << _sbj_ >> 의 주도인 아나폴리스에 있다.
용산구	대한민국	country	 << _sbj_ >> 는  << _obj_ >>  서울특별시 한강 위쪽 중간에 있는 자치구이다.
뇌샤텔	스위스	country	 << _sbj_ >> 은  << _obj_ >>  뇌샤텔 주의 주도이다.
K리그	대한민국	country	 << _sbj_ >> 는 한국프로축구연맹이 주관하는  << _obj_ >>  프로 축구 리그로서, 대한민국 축구 리그 시스템의 최상위에 위치한 프로 리그인 K리그 클래식과 K리그 챌린지를 통칭하는 이름이다.
대구광역시	대한민국	country	 << _sbj_ >> 는  << _obj_ >>  동남부 내륙에 있는 광역시이다.
니혼_대학	일본	country	 << _sbj_ >> 은  << _obj_ >>  도쿄 도 지요다 구에 있는 사립 대학이다.
베오그라드	세르비아	country	 << _sbj_ >> 는  << _obj_ >> 의 수도이자, 발칸 반도의 주요 도시 중 하나이다.
서울대학교	대한민국	country	 << _sbj_ >> 는  << _obj_ >> 의 국립대학 법인이다.
서울대학교	대한민국	country	1895년에 고종에 의해 설립된 법관양성소를 기원으로 하여 1946년에 공포한 ‘국립 << _sbj_ >>  설립에 관한 법령’에 따라 경성대학을 중심으로 여러 관·공·사립 전문학교를 통합하면서  << _obj_ >>  최초의 국립 종합 대학인 '국립서울대학교'가 설립되었다.
말레	몰디브	country	 << _sbj_ >>  는  << _obj_ >>  공화국의 수도이자 섬의 이름이다.
말레	몰디브	country	 << _sbj_ >> 는  << _obj_ >> 에서 가장 인구가 많은 도시이고, 마할이라고도 불린다.
말레	몰디브	country	 << _sbj_ >> 는  << _obj_ >>  제도에서 가장 큰 섬이다.
리마	페루	country	 << _sbj_ >> 는  << _obj_ >> 의 수도이자 리마 주의 주도이다.
타인의_삶	플로리안_헨켈_폰_도너스마르크	director	 << _sbj_ >> 은 2006년  << _obj_ >> 가 감독한 독일 영화이다.
카스틸리오네델라고	이탈리아	country	 << _sbj_ >> 는  << _obj_ >>  움브리아 주 페루자 현에 있는 코무네다.
브라운슈바이크	독일	country	 << _sbj_ >> 는  << _obj_ >>  중부 니더작센 주에 있는 도시로, 1918년까지 브라운슈바이크 공국의 수도였고, 1945년까지는 브라운슈바이크 주의 주도였다.
빈	오스트리아	country	 << _sbj_ >> 은 도나우 강변에 있는  << _obj_ >> 의 수도이다.
문화방송	대한민국	country	 << _sbj_ >> 은  << _obj_ >>  수도권을 가시청권으로 하는 지상파 공영방송사이다.
합천군	대한민국	country	 << _sbj_ >> 은  << _obj_ >>  경상남도 서북부에 있는 군이다.
거창군	대한민국	country	 << _sbj_ >> 은  << _obj_ >>  경상남도 서북부에 있는 군이다.
진안군	대한민국	country	 << _sbj_ >> 은  << _obj_ >>  전라북도 동북부에 있는 군이다.
마더_(2009년_영화)	봉준호	director	《 << _sbj_ >> 》는 2009년 대한민국에서  << _obj_ >>  감독이 만든 스릴러 드라마 영화이다.
써니_(영화)	강형철	director	《 << _sbj_ >> 》는 2011년 5월 4일에 개봉한  << _obj_ >>  감독의 두 번째 영화작품이다.
전라북도	대한민국	country	 << _sbj_ >> 는  << _obj_ >> 의 서남부에 위치하는 도이다.
영천시	대한민국	country	 << _sbj_ >> 는  << _obj_ >>  경상북도 남동부에 있는 시이다.
밀양시	대한민국	country	 << _sbj_ >> 는  << _obj_ >>  경상남도 동북부에 있는 시이다.
매일방송	대한민국	country	주식회사  << _sbj_ >> 은  << _obj_ >> 의 종합편성 케이블 텔레비전 방송사로, 1993년 9월 23일에 경제전문 케이블방송사인 매일경제방송으로 창립하여 오늘날까지 이르고 있다.
베른	스위스	country	 << _sbj_ >> 은  << _obj_ >> 의 연방시이며 수도이다.
대전광역시	대한민국	country	 << _sbj_ >> 는  << _obj_ >> 의 중앙부에 있는 광역시이다.
아일링글라플라프_환초	마셜_제도	country	 << _sbj_ >> 는 태평양에 위치한  << _obj_ >> 의 환초로, 랄리크 열도에 속하며 56개 섬으로 구성된 환초이다.
빅토리아_주	오스트레일리아	country	 << _sbj_ >> 는  << _obj_ >>  남동부에 있는 주이며, 본토에 있는 주 중 가장 작은 주이다.
태즈메이니아_주	오스트레일리아	country	 << _sbj_ >> 는 태즈메이니아 섬과 주변 섬으로 이루어진  << _obj_ >> 의 주이다.
서뉴기니	인도네시아	country	 << _sbj_ >>  또는 서파푸아는  << _obj_ >>  영토에 속해 있는 뉴기니 섬 서반부 지역과 인근 섬들을 가리키는 명칭으로, 과거에는 네덜란드령 뉴기니, 서이리안, 이리안자야라는 이름으로 알려지기도 했다.
서뉴기니	인도네시아	country	1961년  << _sbj_ >> 는 네덜란드로부터 독립을 선언했지만 같은 해 12월 18일  << _obj_ >> 는 서뉴기니를 침공했다.
서뉴기니	인도네시아	country	1963년  << _obj_ >> 는  << _sbj_ >> 의 주권을 이양받았고 1969년 서뉴기니를 자국 영토로 편입했지만 논란의 여지를 남기게 된다.
이스토릴	포르투갈	country	 << _sbj_ >> 은  << _obj_ >>  리스보아 현 카스카이스에 위치한 구역으로, 인구는 23,768명이다.
K리그_클래식	대한민국	country	 << _sbj_ >> 은  << _obj_ >> 의 축구 리그 시스템에서 최상위 프로축구 리그이다.
한일구	FC_서울	team	 << _sbj_ >> 는 대한민국의 축구 선수로, 현재  << _obj_ >> 에서 뛰고 있다.
루안다	앙골라	country	 << _sbj_ >> 는  << _obj_ >> 의 수도이다.
루안다	앙골라	country	그러나  << _sbj_ >> 의 경제는  << _obj_ >>  국내에서 진행 중인 군사 충돌에 의해서 아직까지는 제자리 걸음이다.
마드리드	스페인	country	 << _sbj_ >> 는  << _obj_ >> 의 수도로, 나라의 중앙부에 있다.
마드리드	스페인	country	 << _sbj_ >> 는 만사나레스를 끼고 있으며  << _obj_ >> 의 중심에 위치한다.
마드리드	스페인	country	1975년  << _obj_ >> 의 재통합과 민주화가 달성되고 유럽연합에 가입됨에 따라  << _sbj_ >> 는 재정적 역할에 있어 큰 역할을 하고 있다.
아우터헤브리디스	스코틀랜드	country	 << _sbj_ >> 는  << _obj_ >> 의 주이다.
셰틀랜드_제도	스코틀랜드	country	 << _sbj_ >> 는 영국  << _obj_ >>  그레이트브리튼 섬 북쪽에 있는 제도이다.
파르마	이탈리아	country	 << _sbj_ >> 는  << _obj_ >>  북부 에밀리아로마냐 주에 있는 도시이다.
시에나	이탈리아	country	 << _sbj_ >> 는  << _obj_ >>  중부 토스카나 주의 도시로, 시에나 현의 현도이다.
캄파니아_주	이탈리아	country	 << _sbj_ >> 는  << _obj_ >>  남부 지중해에 면한 지역을 말한다.
캄파니아_주	이탈리아	country	이지역에는 약 580만명의 인구가 있으며  << _obj_ >> 에서 두 번째로 가장 인구가 많은 지역이고,  << _sbj_ >> 의 총 영역이 13,590 km2로 이탈리아내에서는 가장 인구 밀도가 높다.
캄파니아_주	이탈리아	country	 << _obj_ >>  반도에 위치해 있고 서쪽에는 지중해가 있으며 프레그라에안 제도들과 카프리 섬이  << _sbj_ >> 의 행정에 포함된다.
살레르노_현	이탈리아	country	 << _sbj_ >> 은  << _obj_ >>  캄파니아 주의 현이다.
나가노_현	일본	country	 << _sbj_ >> 은  << _obj_ >>  혼슈 중앙부에 있는 현이다.
파도바_대학교	이탈리아	country	 << _sbj_ >> 는,  << _obj_ >>  베네토 주 파도바에 위치한 이탈리아의 명문대학들 중 하나이다.
베네토_주	이탈리아	country	 << _sbj_ >> 는  << _obj_ >> 의 북동부에 자리한 인구 4백9십만 이상의 레조네이다.
파도바	이탈리아	country	 << _sbj_ >> 는  << _obj_ >>  동북부 베네토 주 파도바 현의 주도이다.
파도바	이탈리아	country	 << _obj_ >> 의 오래된 명문 대학교인  << _sbj_ >>  대학교의 본 캠퍼스가 위치하고 있을 뿐만 아니라, 영광스러웠던 과거가 낳은 수많은 문화예술 관련 자산들로 빛을 더하고 있거니와, 그러한 이유로 하여금 세계 각지의 관광객들의 발길을 붙잡고 있다.
파도바	이탈리아	country	 << _sbj_ >> 는 오늘날 유럽 전체적으로 볼 때, 경제의 중심지이면서 더욱 중요하고 큰 규모의 교통 요충지들 중 한 곳으로 현재  << _obj_ >> 의 중북부에서 가장 큰 물류기지로서 대표된다.
토리노_대학교	이탈리아	country	 << _sbj_ >> 는 북서  << _obj_ >>  토리노의 대학교이다.
마르케_주	이탈리아	country	 << _sbj_ >> 는  << _obj_ >>  중앙부에 있는 주이다.
김일성	조선민주주의인민공화국	country	 << _sbj_ >> 은  << _obj_ >> 의 정치인이다.
토스카나_주	이탈리아	country	 << _sbj_ >>  는  << _obj_ >>  중부에 있는 주이다.
마오쩌둥	중화인민공화국	country	 << _sbj_ >> 은 중국의 군인, 투쟁가, 혁명가이며  << _obj_ >> 을 건국한 정치가이자 초대 국가주석이다.
요시프_브로즈_티토	유고슬라비아	country	 << _sbj_ >> 는  << _obj_ >> 의 독립운동가, 노동운동가, 공산주의 혁명가이며, 유고슬라비아 연방의 전 대통령이다.
경주시	대한민국	country	 << _sbj_ >> 는  << _obj_ >>  경상북도 동남부에 있는 시이다.
평창군	대한민국	country	 << _sbj_ >> 은  << _obj_ >>  강원도 중남부의 군이다.
강릉시	대한민국	country	 << _sbj_ >> 는  << _obj_ >>  강원도 동해안 중부에 있는 시이다.
정선군	대한민국	country	 << _sbj_ >> 은  << _obj_ >>  강원도 동남부에 있는 군이다.
강원도_(남)	대한민국	country	 << _sbj_ >> 는  << _obj_ >> 의 북동부에 있는 도이다.
청도군	대한민국	country	 << _sbj_ >> 은  << _obj_ >>  경상북도 남부에 있는 군이다.
사우스캐롤라이나_주	미국	country	 << _sbj_ >> 는  << _obj_ >>  남부에 있는 주이다.
세리에_B	이탈리아	country	 << _sbj_ >> 는  << _obj_ >> 의 프로축구 2부 리그이다.
쿠파_강	크로아티아	country	 << _sbj_ >>  또는 콜파 강은  << _obj_ >>  북서부와 슬로베니아 남동부를 흐르는 강으로, 길이는 297km, 유역 면적은 10,032㎢이다.
고성군_(남)	대한민국	country	 << _sbj_ >> 은  << _obj_ >>  강원도 동북부의 군이다.
고성군_(남)	대한민국	country	 << _obj_ >>   << _sbj_ >> 의 군청 소재지는 간성읍이다.
퀸즐랜드_주	오스트레일리아	country	 << _sbj_ >>  는  << _obj_ >>  북동부의 있는 주로, 주도는 브리즈번이다.
골드코스트_(퀸즐랜드_주)	오스트레일리아	country	 << _sbj_ >> 는  << _obj_ >>  퀸즐랜드 주 남동부의 도시이다.
자그레브	크로아티아	country	 << _sbj_ >> 은  << _obj_ >> 의 수도이다.
싸이코_(1960년_영화)	앨프리드_히치콕	director	 << _sbj_ >> 는 1960년 제작된  << _obj_ >> 감독의 공포영화이다.
남구_(울산광역시)	대한민국	country	 << _sbj_ >> 는  << _obj_ >>  울산광역시의 자치구이다.
울산광역시	대한민국	country	 << _sbj_ >> 는  << _obj_ >>  남동부 해안에 있는 광역시이다.
부에노스아이레스	아르헨티나	country	 << _sbj_ >> 는  << _obj_ >> 의 수도이며 가장 큰 도시이다.
조지_워싱턴	미국	country	 << _sbj_ >> 은  << _obj_ >> 의 초대 대통령이다.
조지_워싱턴	미국	country	1787년,  << _sbj_ >> 은 연합 규약을 대체하는  << _obj_ >>  헌법의 초안을 작성하기 위해 열린 필라델피아 헌법 제정 의회를 주재하였다.
김제시	대한민국	country	 << _sbj_ >> 는  << _obj_ >>  전라북도 중서부에 있는 시이다.
스플리트	크로아티아	country	 << _sbj_ >> 는  << _obj_ >>  서남부 스플리트달마티아 주에 있는 도시이다.
미시시피_주	미국	country	 << _sbj_ >> 는  << _obj_ >>  남부의 주이다.
메디나	사우디아라비아	country	 << _sbj_ >>  또는 마디나는  << _obj_ >> 의 서부 헤자즈 지방에 있는 도시로, 마디나 주의 주도이다.
김정은	조선민주주의인민공화국	country	 << _sbj_ >> 은  << _obj_ >>  원수 및 조선로동당 제1비서 및 조선민주주의인민공화국 국방위원회 제1위원장이다.
히로시마_현	일본	country	 << _sbj_ >> 은  << _obj_ >>  혼슈 섬 서남부의 주고쿠 지방에 있는 현이다.
덩샤오핑	중화인민공화국	country	 << _sbj_ >> 은  << _obj_ >> 의 정치가로 1981년부터 1983년까지는 국가원수, 1978년부터 1983년까지는 중국인민정치협상회의 주석, 1981년부터 1989년까지는 중화인민공화국 중앙군사위원회 주석을 역임했다.
오카야마_현	일본	country	 << _sbj_ >> 은  << _obj_ >>  주고쿠 지방의 세토 내해 연안에 있는 현이다.
